timestamp,close
2025-03-07 11:58:00,88940.0
2025-03-07 11:59:00,88966.96
2025-03-07 12:00:00,88948.0
2025-03-07 12:01:00,88980.67
2025-03-07 12:02:00,88885.66
2025-03-07 12:03:00,88941.18
2025-03-07 12:04:00,89016.68
2025-03-07 12:05:00,89045.05
2025-03-07 12:06:00,89144.29
2025-03-07 12:07:00,89137.62
2025-03-07 12:08:00,89101.16
2025-03-07 12:09:00,89138.46
2025-03-07 12:10:00,89180.01
2025-03-07 12:11:00,89200.01
2025-03-07 12:12:00,89209.75
2025-03-07 12:13:00,89255.3
2025-03-07 12:14:00,89199.43
2025-03-07 12:15:00,89193.92
2025-03-07 12:16:00,89112.0
2025-03-07 12:17:00,89190.31
2025-03-07 12:18:00,89092.66
2025-03-07 12:19:00,89041.1
2025-03-07 12:20:00,89041.11
2025-03-07 12:21:00,89016.77
2025-03-07 12:22:00,89031.45
2025-03-07 12:23:00,89045.42
2025-03-07 12:24:00,89046.45
2025-03-07 12:25:00,89153.01
2025-03-07 12:26:00,89126.0
2025-03-07 12:27:00,89126.01
2025-03-07 12:28:00,89160.06
2025-03-07 12:29:00,89183.9
2025-03-07 12:30:00,89068.58
2025-03-07 12:31:00,89091.97
2025-03-07 12:32:00,89197.99
2025-03-07 12:33:00,89117.11
2025-03-07 12:34:00,89080.56
2025-03-07 12:35:00,89016.49
2025-03-07 12:36:00,89099.99
2025-03-07 12:37:00,89017.64
2025-03-07 12:38:00,88900.0
2025-03-07 12:39:00,88861.84
2025-03-07 12:40:00,88938.01
2025-03-07 12:41:00,88865.77
2025-03-07 12:42:00,88738.38
2025-03-07 12:43:00,88416.01
2025-03-07 12:44:00,88455.99
2025-03-07 12:45:00,88633.7
2025-03-07 12:46:00,88741.65
2025-03-07 12:47:00,88738.0
2025-03-07 12:48:00,88645.85
2025-03-07 12:49:00,88759.98
2025-03-07 12:50:00,88706.1
2025-03-07 12:51:00,88882.84
2025-03-07 12:52:00,88827.45
2025-03-07 12:53:00,88838.06
2025-03-07 12:54:00,88852.73
2025-03-07 12:55:00,89060.12
2025-03-07 12:56:00,88932.86
2025-03-07 12:57:00,89061.32
2025-03-07 12:58:00,89119.78
2025-03-07 12:59:00,89051.13
2025-03-07 13:00:00,89006.4
2025-03-07 13:01:00,89072.25
2025-03-07 13:02:00,89132.01
2025-03-07 13:03:00,89175.0
2025-03-07 13:04:00,89098.64
2025-03-07 13:05:00,89080.46
2025-03-07 13:06:00,89214.29
2025-03-07 13:07:00,89276.98
2025-03-07 13:08:00,89451.27
2025-03-07 13:09:00,89380.22
2025-03-07 13:10:00,89529.75
2025-03-07 13:11:00,89761.25
2025-03-07 13:12:00,89763.98
2025-03-07 13:13:00,89689.39
2025-03-07 13:14:00,89448.66
2025-03-07 13:15:00,89336.39
2025-03-07 13:16:00,89399.21
2025-03-07 13:17:00,89400.03
2025-03-07 13:18:00,89328.12
2025-03-07 13:19:00,89317.29
2025-03-07 13:20:00,89387.91
2025-03-07 13:21:00,89289.42
2025-03-07 13:22:00,89306.0
2025-03-07 13:23:00,89367.24
2025-03-07 13:24:00,89493.89
2025-03-07 13:25:00,89288.0
2025-03-07 13:26:00,89309.91
2025-03-07 13:27:00,89259.83
2025-03-07 13:28:00,89204.96
2025-03-07 13:29:00,89430.96
2025-03-07 13:30:00,90096.9
2025-03-07 13:31:00,89893.75
2025-03-07 13:32:00,89540.0
2025-03-07 13:33:00,89648.95
2025-03-07 13:34:00,89800.83
2025-03-07 13:35:00,89760.27
2025-03-07 13:36:00,89988.0
2025-03-07 13:37:00,90200.0
2025-03-07 13:38:00,90275.09
2025-03-07 13:39:00,90166.0
2025-03-07 13:40:00,89990.5
2025-03-07 13:41:00,89905.51
2025-03-07 13:42:00,89959.42
2025-03-07 13:43:00,90061.45
2025-03-07 13:44:00,90103.76
2025-03-07 13:45:00,90113.88
2025-03-07 13:46:00,89868.0
2025-03-07 13:47:00,89841.77
2025-03-07 13:48:00,89783.56
2025-03-07 13:49:00,89774.73
2025-03-07 13:50:00,89830.48
2025-03-07 13:51:00,89697.6
2025-03-07 13:52:00,89779.36
2025-03-07 13:53:00,89780.78
2025-03-07 13:54:00,89647.77
2025-03-07 13:55:00,89604.61
2025-03-07 13:56:00,89451.82
2025-03-07 13:57:00,89540.68
2025-03-07 13:58:00,89422.17
2025-03-07 13:59:00,89135.98
2025-03-07 14:00:00,89410.01
2025-03-07 14:01:00,89407.03
2025-03-07 14:02:00,89598.0
2025-03-07 14:03:00,89567.76
2025-03-07 14:04:00,89682.24
2025-03-07 14:05:00,89646.29
2025-03-07 14:06:00,89682.01
2025-03-07 14:07:00,89705.18
2025-03-07 14:08:00,89658.7
2025-03-07 14:09:00,89523.4
2025-03-07 14:10:00,89470.54
2025-03-07 14:11:00,89605.41
2025-03-07 14:12:00,89587.78
2025-03-07 14:13:00,89513.22
2025-03-07 14:14:00,89404.17
2025-03-07 14:15:00,89477.99
2025-03-07 14:16:00,89472.16
2025-03-07 14:17:00,89557.4
2025-03-07 14:18:00,89675.5
2025-03-07 14:19:00,89608.59
2025-03-07 14:20:00,89455.01
2025-03-07 14:21:00,89426.18
2025-03-07 14:22:00,89262.56
2025-03-07 14:23:00,89196.63
2025-03-07 14:24:00,89300.0
2025-03-07 14:25:00,89174.62
2025-03-07 14:26:00,89051.44
2025-03-07 14:27:00,88995.35
2025-03-07 14:28:00,89081.7
2025-03-07 14:29:00,89125.99
2025-03-07 14:30:00,89104.99
2025-03-07 14:31:00,89021.39
2025-03-07 14:32:00,88972.98
2025-03-07 14:33:00,88983.68
2025-03-07 14:34:00,89068.82
2025-03-07 14:35:00,89228.01
2025-03-07 14:36:00,88996.77
2025-03-07 14:37:00,88924.83
2025-03-07 14:38:00,89271.96
2025-03-07 14:39:00,89113.84
2025-03-07 14:40:00,89346.15
2025-03-07 14:41:00,89587.09
2025-03-07 14:42:00,89652.01
2025-03-07 14:43:00,90223.73
2025-03-07 14:44:00,89949.6
2025-03-07 14:45:00,90395.47
2025-03-07 14:46:00,90513.0
2025-03-07 14:47:00,90889.03
2025-03-07 14:48:00,90642.01
2025-03-07 14:49:00,90676.91
2025-03-07 14:50:00,90673.36
2025-03-07 14:51:00,90897.03
2025-03-07 14:52:00,90881.84
2025-03-07 14:53:00,90971.59
2025-03-07 14:54:00,90870.0
2025-03-07 14:55:00,91080.03
2025-03-07 14:56:00,90757.35
2025-03-07 14:57:00,90844.96
2025-03-07 14:58:00,90479.98
2025-03-07 14:59:00,90440.74
2025-03-07 15:00:00,90288.65
2025-03-07 15:01:00,90666.64
2025-03-07 15:02:00,90604.45
2025-03-07 15:03:00,90637.81
2025-03-07 15:04:00,90679.99
2025-03-07 15:05:00,90636.04
2025-03-07 15:06:00,90657.99
2025-03-07 15:07:00,90573.53
2025-03-07 15:08:00,90572.01
2025-03-07 15:09:00,90587.16
2025-03-07 15:10:00,90444.96
2025-03-07 15:11:00,90258.98
2025-03-07 15:12:00,90192.01
2025-03-07 15:13:00,90001.99
2025-03-07 15:14:00,90022.06
2025-03-07 15:15:00,89770.24
2025-03-07 15:16:00,89682.79
2025-03-07 15:17:00,89445.99
2025-03-07 15:18:00,89567.56
2025-03-07 15:19:00,89622.0
2025-03-07 15:20:00,89662.2
2025-03-07 15:21:00,89625.96
2025-03-07 15:22:00,89464.17
2025-03-07 15:23:00,89777.99
2025-03-07 15:24:00,89745.69
2025-03-07 15:25:00,89568.35
2025-03-07 15:26:00,89562.33
2025-03-07 15:27:00,89417.97
